x_center,y_center,width,height,front_top_left_x,front_top_left_y,front_top_right_x,front_top_right_y,front_bottom_left_x,front_bottom_left_y,front_bottom_right_x,front_bottom_right_y,rear_top_left_x,rear_top_left_y,rear_top_right_x,rear_top_right_y,rear_bottom_left_x,rear_bottom_left_y,rear_bottom_right_x,rear_bottom_right_y
330.0,520.5,278,363,491.2841491699219,356.6883239746094,192.0917091369629,358.0643310546875,491.6529235839844,707.4642944335938,192.86721801757812,766.5590209960938,430.942138671875,354.712890625,208.59185028076172,355.4685363769531,431.2633361816406,617.5147705078125,209.13610076904297,649.3841552734375
260.5,550.0,301,340,417.11639404296875,389.043701171875,139.46253967285156,387.1134033203125,417.62933349609375,733.9811401367188,140.37738037109375,781.6781616210938,347.0821533203125,392.9605712890625,139.8643341064453,391.97674560546875,347.5191650390625,650.504638671875,140.52304077148438,676.213623046875
344.0,534.5,298,371,489.89202880859375,382.1770324707031,239.32009887695312,380.2783508300781,490.15692138671875,711.3759155273438,239.8634033203125,745.5517578125,417.7934875488281,386.9291687011719,229.7940673828125,385.92730712890625,418.0398864746094,633.048828125,230.19625854492188,651.6683349609375
501.0,508.0,270,352,640.854248046875,362.6934509277344,404.8127746582031,360.1878356933594,641.3020629882812,675.3167724609375,405.545166015625,705.69970703125,568.876708984375,369.21246337890625,388.9128112792969,367.86865234375,569.2657165527344,606.09228515625,389.4657897949219,623.1615600585938
503.0,498.0,262,326,635.14013671875,360.56219482421875,417.9224548339844,358.3832092285156,635.5503540039062,656.3504638671875,418.56591796875,678.8682250976562,563.9398803710938,367.6643981933594,396.8436584472656,366.4772644042969,564.2991333007812,593.552001953125,397.3399963378906,606.489501953125
582.5,484.0,245,310,707.959228515625,353.3962097167969,505.3209533691406,351.5672607421875,708.3373413085938,633.9631958007812,505.8961181640625,651.4953002929688,637.475830078125,360.5540771484375,480.0550231933594,359.54156494140625,637.8101196289062,576.8074951171875,480.50762939453125,587.1181030273438
620.0,480.0,240,294,742.041015625,354.47760009765625,548.3331604003906,353.1589050292969,742.4006958007812,625.7546997070312,548.8616638183594,639.73193359375,671.7478637695312,361.0639953613281,520.5858459472656,360.33978271484375,672.06591796875,571.181396484375,521.00634765625,579.5183715820312
681.5,483.5,239,265,798.349365234375,364.1897277832031,614.9500122070312,363.5641174316406,798.6742553710938,623.5616455078125,615.41455078125,633.5906982421875,728.168212890625,369.2547302246094,584.1755981445312,368.93206787109375,728.4578857421875,571.5823364257812,584.5511474609375,577.68505859375
732.0,478.0,236,264,847.0631713867188,361.8410339355469,668.8613891601562,361.5390625,847.3916625976562,614.6265869140625,669.3228149414062,623.7959594726562,776.61279296875,365.4795227050781,635.9771728515625,365.35076904296875,776.9064331054688,563.6807250976562,636.3533325195312,569.327880859375
763.0,488.0,230,240,877.7279663085938,375.5263977050781,703.19384765625,375.5768737792969,878.0411376953125,623.8364868164062,703.6251220703125,630.7598266601562,804.6265258789062,377.710693359375,666.7055053710938,377.7973937988281,804.90771484375,572.8563232421875,667.060302734375,577.1629028320312
836.0,479.5,220,257,953.3812255859375,368.38360595703125,780.2654418945312,368.5268859863281,953.5181884765625,614.5470581054688,780.5113525390625,619.1005249023438,874.9295654296875,369.39202880859375,738.2167358398438,369.5184326171875,875.0745849609375,562.988525390625,738.4296264648438,565.832275390625
884.0,476.0,224,262,1002.9027099609375,367.0975036621094,832.794677734375,367.4833679199219,1003.1841430664062,610.0316772460938,833.181640625,614.8793334960938,918.1658325195312,366.5953063964844,783.3110961914062,366.8911437988281,918.426513671875,558.2017211914062,783.6380004882812,561.2623901367188
930.5,477.5,229,255,1049.4937133789062,368.99298095703125,882.9738159179688,369.4105529785156,1049.7463989257812,609.0113525390625,883.3336181640625,615.916259765625,962.7715454101562,368.20880126953125,829.86572265625,368.520751953125,963.0117797851562,558.20458984375,830.1741333007812,562.558837890625
872.5,470.5,225,259,991.2681274414062,360.94537353515625,831.0516357421875,360.66546630859375,991.4855346679688,596.9098510742188,831.3880004882812,609.3182373046875,900.2224731445312,363.00274658203125,769.7114868164062,362.8689880371094,900.4423828125,551.554931640625,770.0098266601562,559.4362182617188
801.0,453.0,224,264,922.9699096679688,342.111083984375,762.9971313476562,341.22332763671875,923.1682739257812,580.5751953125,763.3207397460938,594.496337890625,825.2421875,345.8319091796875,694.184326171875,345.3136901855469,825.45263671875,536.4214477539062,694.4780883789062,545.2463989257812
734.5,446.5,231,265,859.03173828125,334.2279052734375,702.8607482910156,331.6867370605469,859.1990966796875,569.1943359375,703.1676025390625,590.559326171875,756.350341796875,339.1615295410156,622.9721374511719,337.52947998046875,756.5465087890625,530.7998046875,623.2679748535156,544.7772827148438
622.0,445.5,228,265,752.0593872070312,330.475341796875,593.1549377441406,326.9998779296875,752.206787109375,566.767333984375,593.4563903808594,594.2953491210938,642.7855224609375,335.1231689453125,502.25103759765625,332.799072265625,642.9757080078125,531.1094360351562,502.5581359863281,549.6470947265625
471.0,457.0,242,276,609.0389404296875,337.6914367675781,448.1463317871094,334.0456237792969,609.1591186523438,579.9378051757812,448.42718505859375,612.974609375,487.73077392578125,341.6824951171875,341.4477081298828,339.201171875,487.9093017578125,544.2758178710938,341.7539978027344,566.830322265625
447.0,466.0,254,282,591.8067016601562,343.48052978515625,427.93182373046875,339.5553894042969,591.8978576660156,592.0264892578125,428.18658447265625,629.580810546875,461.06439208984375,347.219970703125,309.0197296142578,344.51776123046875,461.226318359375,556.151123046875,309.31654357910156,582.0001831054688
417.5,473.0,263,292,570.0296936035156,345.2471923828125,403.0799560546875,340.5608825683594,570.1242980957031,601.8067016601562,403.3515625,643.8012084960938,428.7136535644531,349.26666259765625,270.7823791503906,346.0255432128906,428.889892578125,565.5870361328125,271.1088104248047,594.6113891601562
406.5,475.0,273,304,559.94970703125,346.41021728515625,396.5440368652344,341.7748718261719,560.0084228515625,605.756591796875,396.7721862792969,648.0975952148438,413.81549072265625,350.501220703125,258.9880828857422,347.3266296386719,413.9656982421875,568.1444091796875,259.2831573486328,597.1168212890625
429.0,476.5,278,311,574.5879516601562,352.7447814941406,423.0736999511719,350.02130126953125,574.6196899414062,606.6423950195312,423.25042724609375,643.4567260742188,429.80810546875,355.8360900878906,289.6340637207031,354.031005859375,429.9301452636719,565.8235473632812,289.875732421875,590.3539428710938
574.0,485.0,262,298,713.9249267578125,365.9349060058594,572.4454956054688,363.129150390625,713.8192749023438,609.6658935546875,572.4373168945312,641.9218139648438,571.2561645507812,369.1795959472656,440.04644775390625,367.28564453125,571.2509765625,571.4256591796875,440.125244140625,593.0965576171875
622.5,478.0,253,282,758.7908325195312,362.3489685058594,622.888916015625,359.8217468261719,758.68115234375,599.779296875,622.8689575195312,628.8092041015625,618.0650024414062,365.5453796386719,492.6962585449219,363.8409729003906,618.0531005859375,562.4527587890625,492.7610168457031,581.9713745117188
685.5,473.5,239,269,813.7476806640625,365.650390625,689.2086791992188,364.0558166503906,813.7572631835938,587.9263305664062,689.31640625,613.0770874023438,678.4192504882812,367.9607238769531,562.8836364746094,366.8808288574219,678.5059204101562,553.9176635742188,563.052734375,571.196044921875
707.0,469.5,230,255,832.5592651367188,365.8768615722656,713.3590087890625,365.291015625,832.5633544921875,582.2013549804688,713.45166015625,604.1508178710938,696.4756469726562,367.04949951171875,587.2489013671875,366.66986083984375,696.5549926757812,547.2928466796875,587.4011840820312,562.2908325195312
782.0,472.0,226,250,908.9069213867188,369.5685119628906,790.7797241210938,369.279052734375,908.8868408203125,585.6826782226562,790.84375,605.5725708007812,768.1088256835938,370.4041442871094,661.1245727539062,370.2319030761719,768.1697998046875,549.3681640625,661.2537231445312,562.8152465820312
914.5,474.5,235,247,1048.3974609375,371.0749816894531,929.5529174804688,371.00323486328125,1048.2227783203125,591.518310546875,929.4437866210938,609.5147094726562,894.0374145507812,371.40069580078125,787.837890625,371.36431884765625,893.9728393554688,552.0797729492188,787.82666015625,564.0042724609375
1011.0,473.5,242,249,1141.5233764648438,372.1960754394531,1030.040771484375,371.56964111328125,1141.3375244140625,586.51123046875,1029.9119873046875,604.8203735351562,988.9885864257812,373.5125427246094,887.153564453125,373.0969543457031,988.9112548828125,550.8391723632812,887.1253662109375,563.1923217773438
970.5,462.0,237,240,1105.912841796875,358.49432373046875,992.5511474609375,357.8764953613281,1105.8421630859375,576.6331787109375,992.5536499023438,593.753662109375,943.9909057617188,360.2947998046875,841.5706176757812,359.913330078125,944.0184936523438,539.446533203125,841.6577758789062,550.8579711914062
1049.0,453.0,248,242,1178.3526611328125,353.86981201171875,1073.8488159179688,353.1241455078125,1178.2669677734375,562.5969848632812,1073.8279418945312,579.8822631835938,1021.9998168945312,355.65771484375,925.2999877929688,355.17340087890625,1022.0112915039062,529.1910400390625,925.3671264648438,540.9909057617188
1019.5,445.5,239,235,1138.3890380859375,350.9288635253906,1044.0924682617188,349.9662780761719,1138.3080444335938,547.5977783203125,1044.0672607421875,566.0427856445312,993.75537109375,352.5785827636719,902.9598388671875,351.90985107421875,993.76220703125,519.5086059570312,903.0185546875,532.6163940429688
853.5,440.5,217,221,962.4102172851562,350.7344665527344,879.2620239257812,349.696044921875,962.2401733398438,532.8330688476562,879.117431640625,553.8684692382812,829.438720703125,351.6100769042969,743.1246337890625,350.799560546875,829.3467407226562,512.2109375,743.0645141601562,528.3277587890625
689.0,442.0,206,212,797.4903564453125,352.9285888671875,717.7818603515625,352.23907470703125,797.408447265625,530.8367309570312,717.7388916015625,553.3048706054688,665.0353393554688,353.3958740234375,579.1482849121094,352.8390197753906,665.0272827148438,513.096923828125,579.1866455078125,530.955078125
632.5,444.5,229,209,740.5034790039062,355.6856994628906,663.5840454101562,355.0158386230469,740.4061889648438,532.2476806640625,663.5218505859375,554.8768920898438,606.7660217285156,356.0871887207031,522.5416870117188,355.5378723144531,606.7447204589844,515.3623046875,522.5646362304688,533.5313110351562
612.0,456.5,236,205,719.4180297851562,367.92156982421875,645.59619140625,367.03912353515625,719.22900390625,544.02685546875,645.4199829101562,566.8546752929688,583.268798828125,368.3371276855469,500.7627258300781,367.5972595214844,583.1539001464844,527.9842529296875,500.67230224609375,546.4878540039062
591.0,457.0,228,208,698.8347778320312,367.594482421875,626.7514038085938,366.3587646484375,698.7213134765625,546.1712646484375,626.6685791015625,567.9595336914062,559.7590942382812,368.5362854003906,480.2544860839844,367.5522766113281,559.726806640625,528.3875122070312,480.2626037597656,545.60595703125
686.5,456.0,217,210,797.0684814453125,364.20452880859375,726.1858520507812,362.058837890625,796.9407958984375,545.7284545898438,726.0863037109375,569.4285278320312,652.7297058105469,365.4649963378906,570.7371826171875,363.7021484375,652.6886901855469,530.3567504882812,570.7388916015625,549.6456909179688
592.5,448.5,219,213,706.8204956054688,354.42437744140625,637.0598754882812,352.10528564453125,706.59521484375,539.553955078125,636.8364868164062,565.5822143554688,555.9435729980469,355.403076171875,471.6122131347656,353.43341064453125,555.7991943359375,525.5891723632812,471.4877014160156,547.2827758789062
543.5,447.5,211,219,659.1104736328125,352.19891357421875,590.3352966308594,349.8740234375,658.9625244140625,538.46044921875,590.2076110839844,565.4308471679688,505.20916748046875,353.1307678222656,420.2074279785156,351.13970947265625,505.1502380371094,525.4022216796875,420.1893005371094,548.1785278320312
494.0,446.5,212,223,612.4724426269531,350.7123718261719,546.6832275390625,347.93890380859375,612.2384033203125,536.4115600585938,546.4421997070312,564.0595092773438,452.9624328613281,351.40435791015625,367.12872314453125,348.9207458496094,452.80340576171875,526.4244995117188,366.98353576660156,550.7117919921875
425.5,449.0,211,220,543.178466796875,354.0976257324219,482.56463623046875,351.56689453125,542.9927062988281,536.012939453125,482.3840026855469,563.2521362304688,381.37371826171875,354.510009765625,298.66578674316406,352.17120361328125,381.2740173339844,528.4782104492188,298.5966033935547,553.1718139648438
392.5,457.5,213,219,502.776611328125,366.663330078125,449.1886901855469,364.42315673828125,502.58880615234375,543.3302612304688,449.0023498535156,568.5640258789062,346.8603515625,367.1874694824219,273.6632080078125,365.1578063964844,346.7554626464844,534.651611328125,273.58233642578125,557.1098022460938
477.0,462.0,200,210,582.95849609375,372.8852233886719,534.6737670898438,371.44818115234375,582.7606201171875,546.4400634765625,534.4744873046875,570.958740234375,429.9143371582031,373.25360107421875,363.5531921386719,371.96533203125,429.80120849609375,536.4909057617188,363.4603576660156,557.961669921875
556.5,472.5,197,207,659.7243041992188,384.6719970703125,614.9852905273438,383.32037353515625,659.5106201171875,556.6066284179688,614.766845703125,580.2504272460938,507.68194580078125,385.08892822265625,445.7899169921875,383.893798828125,507.55511474609375,545.7804565429688,445.6796875,566.2129516601562
641.0,477.5,198,201,741.892578125,390.6197814941406,700.41845703125,389.3090515136719,741.6814575195312,561.064208984375,700.2021484375,583.869384765625,590.1661987304688,391.1093444824219,532.2191162109375,389.9666442871094,590.04345703125,549.56689453125,532.1121215820312,569.06201171875
668.0,478.5,196,201,768.266845703125,391.7166748046875,728.4093017578125,390.5950012207031,768.0517578125,562.0257568359375,728.1884155273438,584.4562377929688,615.8773803710938,392.1964416503906,560.1807861328125,391.23199462890625,615.7530517578125,549.4945678710938,560.0714111328125,568.4111328125
722.5,481.0,197,202,822.8842163085938,394.04974365234375,784.8433227539062,392.6571960449219,822.6022338867188,564.0670776367188,784.5404663085938,586.505859375,669.8875122070312,394.5368957519531,615.23291015625,393.3204345703125,669.6868896484375,552.3021240234375,615.031005859375,571.4007568359375
719.0,483.5,198,201,820.4983520507812,395.1937255859375,783.8529052734375,393.598388671875,820.2621459960938,566.7709350585938,783.60302734375,590.544189453125,664.64404296875,395.61517333984375,608.892578125,394.1836242675781,664.4956665039062,557.2219848632812,608.7538146972656,578.1046752929688
641.5,483.0,203,204,748.2207641601562,391.710693359375,711.6602783203125,389.3539733886719,747.976318359375,568.146240234375,711.3973999023438,593.7122192382812,584.9257202148438,392.0675964355469,525.4616394042969,389.8761901855469,584.7660522460938,561.2542724609375,525.3092041015625,584.5724487304688
523.5,479.0,215,214,637.8020629882812,381.75238037109375,599.8574829101562,378.5198974609375,637.544921875,568.1666259765625,599.5776672363281,596.8604736328125,462.38079833984375,382.0378112792969,396.8046875,378.9678649902344,462.2134704589844,562.7442016601562,396.6454162597656,589.5188598632812
476.5,474.5,229,231,602.0813598632812,368.1101379394531,561.3535766601562,364.3365478515625,601.7976684570312,569.68505859375,561.0415649414062,603.9891357421875,410.5099792480469,368.28582763671875,335.9050750732422,364.6587829589844,410.330810546875,564.7017211914062,335.73793029785156,597.0542602539062
444.0,474.0,250,252,578.2648620605469,360.7109375,535.0936279296875,356.0654602050781,577.9636840820312,574.2233276367188,534.7593994140625,612.911865234375,373.8666687011719,360.8458251953125,291.40431213378906,356.3486633300781,373.68011474609375,569.6931762695312,291.23313903808594,606.4739990234375
421.0,474.5,268,271,564.8300476074219,354.0140075683594,519.1038513183594,347.2326354980469,564.510009765625,580.3334350585938,518.7456665039062,622.9242553710938,347.0162658691406,354.219482421875,255.92893981933594,347.64068603515625,346.8237609863281,576.173095703125,255.75698852539062,616.881103515625
400.5,466.0,283,284,555.5429077148438,337.3944091796875,507.1654052734375,329.58905029296875,555.1928405761719,577.2803955078125,506.767822265625,625.7969360351562,322.3138427734375,337.414794921875,220.8976287841797,329.746826171875,322.10205078125,573.9895629882812,220.70835876464844,620.92236328125
374.5,470.0,305,310,523.5899047851562,340.8147888183594,478.41357421875,333.82183837890625,523.2378540039062,583.0897827148438,478.0145263671875,633.0045166015625,296.0706481933594,341.5648193359375,202.00457763671875,335.06524658203125,295.87200927734375,574.6384887695312,201.8323211669922,620.3404541015625
498.0,473.5,298,305,639.9814453125,348.4099426269531,600.3317260742188,342.14105224609375,639.623291015625,586.0570068359375,599.923828125,633.6273803710938,419.25823974609375,349.4709777832031,335.0860290527344,343.8135070800781,419.05364990234375,575.0696411132812,334.90057373046875,617.3796997070312
561.5,472.0,287,300,693.1419067382812,354.4024353027344,661.9850463867188,348.9552307128906,692.7263793945312,578.3810424804688,661.4989013671875,620.2896728515625,482.7117004394531,355.17041015625,411.13897705078125,350.17181396484375,482.40679931640625,569.0475463867188,410.8106384277344,606.8216552734375
573.0,477.5,286,277,696.0136108398438,364.82366943359375,670.6389770507812,359.7850341796875,695.6569213867188,579.2008056640625,670.2286987304688,616.827880859375,494.2276916503906,365.7740478515625,432.5368957519531,361.21075439453125,493.9984130859375,569.5044555664062,432.3044738769531,603.09716796875
643.0,472.5,254,275,757.7291870117188,366.1047668457031,738.5402221679688,361.80523681640625,757.3834228515625,569.0576782226562,738.1422729492188,602.7445068359375,564.7288818359375,366.8255615234375,512.2713317871094,362.87744140625,564.500244140625,560.8247680664062,512.0346984863281,591.3009643554688
656.5,475.0,259,256,763.7782592773438,374.1126708984375,750.5934448242188,370.48406982421875,763.4375610351562,567.119873046875,750.200439453125,597.60693359375,578.5494995117188,374.65826416015625,534.7724914550781,371.29266357421875,578.3126831054688,559.8817749023438,534.5206909179688,587.7132568359375
696.0,474.0,228,250,801.10302734375,375.0022277832031,792.9915771484375,372.1011047363281,800.7005615234375,566.9788208007812,792.5250854492188,596.53515625,615.2249145507812,375.7862854003906,578.546630859375,373.21893310546875,614.9219970703125,555.7098999023438,578.2131958007812,581.3529052734375
855.5,479.0,245,248,962.1845703125,379.1805419921875,959.3870849609375,376.97930908203125,961.7730102539062,574.7032470703125,958.9092407226562,604.9315795898438,767.9083251953125,380.0442199707031,736.0806274414062,378.175048828125,767.6344604492188,559.9951171875,735.7852783203125,585.237548828125
972.0,488.5,250,235,1080.3687744140625,386.6600036621094,1082.727783203125,384.5174560546875,1079.896728515625,585.5388793945312,1082.1759033203125,616.4290161132812,878.560546875,387.51922607421875,850.4920043945312,385.7189025878906,878.219482421875,569.151123046875,850.1143798828125,594.511474609375
1041.5,487.5,257,239,1144.7210693359375,387.31689453125,1151.4854736328125,385.5133056640625,1144.2811889648438,582.0313110351562,1150.9666748046875,613.1378784179688,949.1583251953125,387.8515930175781,925.0015869140625,386.2786560058594,948.8541870117188,568.7781982421875,924.6651611328125,595.2836303710938
991.5,484.0,249,236,1089.3317260742188,384.1654357910156,1099.6082153320312,382.88311767578125,1088.9205322265625,575.0697631835938,1099.11962890625,606.8145141601562,900.180908203125,384.2430419921875,878.9244384765625,383.0425109863281,899.8829956054688,566.3164672851562,878.590087890625,594.9196166992188
843.5,479.0,243,234,939.5696411132812,377.4405822753906,953.3993530273438,376.3500671386719,939.1691284179688,567.1826782226562,952.92041015625,599.7140502929688,751.1622924804688,377.1321105957031,731.7470703125,375.9961242675781,750.8501586914062,565.5741577148438,731.390380859375,597.5606079101562
689.0,456.5,238,271,790.2671508789062,350.5028076171875,808.0940551757812,348.3952331542969,789.8521118164062,545.6900024414062,807.595947265625,578.9205322265625,590.543701171875,349.6783752441406,571.4910583496094,347.3347473144531,590.1927795410156,551.1766357421875,571.0829772949219,586.7149658203125
512.0,465.5,246,257,617.0550537109375,353.4924011230469,639.4520874023438,350.1775817871094,616.6105346679688,557.4131469726562,638.9136962890625,592.5574340820312,405.6607666015625,352.1697082519531,387.1933288574219,348.4057312011719,405.27972412109375,565.611083984375,386.7452392578125,604.3554077148438
491.5,458.0,255,276,601.0675048828125,339.969970703125,628.7837524414062,335.2170715332031,600.5765991210938,555.3223876953125,628.180908203125,593.9149169921875,378.1415710449219,338.2533264160156,359.93609619140625,332.84808349609375,377.7187805175781,564.2767944335938,359.4322814941406,607.1000366210938
502.5,463.0,265,282,616.0993041992188,338.2343444824219,649.6394653320312,332.3963623046875,615.5722045898438,565.7222900390625,648.9866333007812,609.2077026367188,383.2415466308594,336.5320129394531,365.3924560546875,330.0004577636719,382.7602233886719,573.6959228515625,364.8077392578125,621.2718505859375
563.0,465.0,294,302,678.8283081054688,334.0672302246094,718.0985107421875,328.66119384765625,678.275146484375,571.5316772460938,717.3950805664062,620.6889038085938,437.6927795410156,332.66815185546875,420.8067932128906,326.6853942871094,437.23992919921875,578.6554565429688,420.25567626953125,631.7098388671875
613.5,474.5,313,321,733.2533569335938,337.4062194824219,777.0323486328125,333.81097412109375,732.6785278320312,579.6996459960938,776.3029174804688,631.7606201171875,480.73638916015625,335.6901550292969,465.2677917480469,331.3604736328125,480.2356872558594,594.5067749023438,464.65093994140625,654.6937255859375
527.5,488.0,317,322,639.6002807617188,354.6068420410156,688.033935546875,351.5088806152344,639.0413818359375,590.5172119140625,687.3269653320312,639.7762451171875,395.6188659667969,353.03802490234375,389.3953552246094,349.30133056640625,395.12762451171875,604.9617309570312,388.7892761230469,661.844482421875
549.0,483.0,306,316,654.0128173828125,355.6033020019531,704.8796997070312,352.0284729003906,653.4578247070312,582.7822875976562,704.1844482421875,627.11181640625,420.1055603027344,353.8014221191406,421.7591857910156,349.5068054199219,419.6064453125,596.8494262695312,421.1449890136719,648.2051391601562
573.0,469.5,286,307,670.4703369140625,348.8785705566406,723.2379760742188,345.9720153808594,669.9430541992188,564.7867431640625,722.5885620117188,603.47216796875,446.1981506347656,346.94036865234375,456.7533264160156,343.3146057128906,445.7047424316406,581.6019897460938,456.1502685546875,627.9432373046875
535.0,468.0,278,294,625.5582885742188,350.5438232421875,680.662109375,348.3697509765625,625.0386962890625,559.0261840820312,680.03125,594.64599609375,409.1474609375,348.77545166015625,426.8121032714844,345.9970703125,408.64117431640625,576.9737548828125,426.1974792480469,620.2652587890625
518.0,468.5,250,291,601.4264526367188,355.0871276855469,659.9672241210938,353.47576904296875,600.9113159179688,558.73095703125,659.3386840820312,593.8270874023438,395.4647521972656,353.7872009277344,418.9129943847656,351.76507568359375,394.9745788574219,573.67578125,418.3170166015625,615.0753784179688
587.5,478.5,257,265,666.8045654296875,364.6958923339844,729.4424438476562,363.4622497558594,666.3049926757812,567.2883911132812,728.8424682617188,602.2286376953125,463.7056579589844,363.5635681152344,492.6380920410156,361.9880065917969,463.1986999511719,582.63330078125,492.0261535644531,623.9783935546875
616.0,482.0,256,266,692.27978515625,367.48687744140625,760.1233520507812,366.66998291015625,691.7692260742188,570.982666015625,759.51171875,606.2431030273438,489.5146484375,366.48455810546875,524.7907104492188,365.38433837890625,488.9881896972656,588.0400390625,524.1549072265625,630.388427734375
620.5,485.0,247,270,693.3131713867188,368.60113525390625,767.6487426757812,368.243408203125,692.7659301757812,575.2304077148438,766.972900390625,613.0496826171875,490.96990966796875,367.8701171875,531.2937622070312,367.33209228515625,490.44891357421875,590.2608032226562,530.6514282226562,634.5782470703125
697.0,485.5,270,273,770.1888427734375,365.0830383300781,850.3196411132812,364.5478515625,769.6181030273438,577.004638671875,849.6157836914062,615.7728881835938,562.5207824707031,364.162353515625,608.8632202148438,363.37591552734375,561.9616088867188,596.0838012695312,608.1708984375,643.2078247070312
691.0,488.0,268,284,765.5476684570312,365.0228576660156,848.29052734375,364.2045593261719,764.974365234375,580.6641235351562,847.5870361328125,619.5646362304688,552.69287109375,363.8382263183594,602.046630859375,362.66290283203125,552.1153259277344,603.3572387695312,601.3318786621094,652.2039184570312
613.5,488.5,265,299,692.0531005859375,355.5079345703125,784.0098266601562,354.3765869140625,691.4462890625,583.4511108398438,783.2755126953125,623.238525390625,460.4112548828125,353.6569519042969,520.4461669921875,351.9122619628906,459.75445556640625,617.6392211914062,519.6343994140625,672.3782958984375
520.5,494.0,295,320,603.2497863769531,351.8406982421875,703.7550048828125,350.717041015625,602.6016235351562,590.9244384765625,702.9771728515625,632.2722778320312,354.57847595214844,349.6320495605469,424.04949951171875,347.76214599609375,353.84254455566406,634.48291015625,423.13995361328125,695.0234375
457.5,501.0,319,342,547.7986450195312,347.7540283203125,658.1777954101562,347.5665588378906,547.0877990722656,599.5411987304688,657.3428344726562,641.5736694335938,273.16966247558594,346.23858642578125,356.33143615722656,345.667724609375,272.3008575439453,658.61083984375,355.2694854736328,725.7544555664062
380.0,519.0,346,364,465.070068359375,364.484375,580.6097412109375,364.07635498046875,464.3758850097656,617.717529296875,579.79296875,659.8868408203125,194.36163330078125,362.6689758300781,285.145751953125,361.74420166015625,193.5130615234375,677.5463256835938,284.1062316894531,745.2603149414062
377.0,522.0,358,372,448.04962158203125,376.3868713378906,563.0730590820312,375.7684326171875,447.39129638671875,618.9258422851562,562.289794921875,659.61669921875,204.36380004882812,374.5351867675781,296.9300231933594,373.35931396484375,203.59332275390625,668.823974609375,295.9812927246094,730.759521484375
497.0,507.0,322,348,557.4588012695312,370.8534851074219,670.1233520507812,369.86376953125,556.8883056640625,601.5675659179688,669.4633178710938,638.8251342773438,335.1801452636719,368.8316955566406,428.5152893066406,367.2007141113281,334.4901123046875,643.8202514648438,427.6895751953125,698.3098754882812
574.0,496.0,292,322,625.1468505859375,371.6034851074219,733.62255859375,369.6383972167969,624.5437622070312,588.1596069335938,732.9115600585938,620.1580200195312,423.9625244140625,368.5343322753906,516.7028198242188,365.58465576171875,423.2801208496094,622.5440673828125,515.8776550292969,667.6246337890625
619.0,478.0,270,300,663.5580444335938,360.6435241699219,770.65283203125,358.0821838378906,663.015380859375,568.2213745117188,770.02294921875,598.4569702148438,477.23223876953125,357.4909362792969,568.5101928710938,353.894775390625,476.6117248535156,595.7793579101562,567.7730712890625,636.4368896484375
701.5,468.0,259,282,740.0196533203125,354.7995910644531,849.2830200195312,352.2536315917969,739.4287719726562,556.8681030273438,848.5690307617188,587.4642944335938,563.1962280273438,352.23150634765625,654.8621826171875,348.8423767089844,562.5753173828125,578.4912109375,654.0999145507812,617.4868774414062
794.5,468.5,255,275,830.7401733398438,356.13787841796875,945.3240966796875,353.768798828125,830.1400146484375,557.4321899414062,944.5877075195312,589.5848388671875,655.9279174804688,354.142822265625,750.4131469726562,351.11456298828125,655.3165893554688,575.1806030273438,749.654052734375,614.4901733398438
946.0,473.0,260,270,978.96435546875,361.5765686035156,1097.2435302734375,359.8715515136719,978.3614501953125,560.8314208984375,1096.4986572265625,593.4927368164062,807.1939697265625,360.1026611328125,905.150390625,357.9375305175781,806.589111328125,576.9331665039062,904.3955078125,616.0931396484375
996.0,475.5,260,265,1025.0462036132812,364.97174072265625,1146.1265869140625,363.67449951171875,1024.5067749023438,562.0451049804688,1145.475341796875,594.424072265625,857.1005859375,363.7527770996094,958.83740234375,362.0946960449219,856.5403442382812,577.6283569335938,958.1536254882812,616.2200317382812
1041.0,477.0,262,264,1066.180908203125,365.98602294921875,1197.57763671875,364.12255859375,1065.5367431640625,566.1467895507812,1196.77099609375,599.8319091796875,895.7978515625,364.623291015625,1005.9724731445312,362.32928466796875,895.162353515625,579.7847900390625,1005.1701049804688,619.1213989257812
1098.0,473.0,268,266,1120.5665283203125,360.9724426269531,1260.225830078125,359.0574951171875,1119.9100341796875,563.3419189453125,1259.39599609375,598.1876220703125,948.6845092773438,359.68524169921875,1066.1339111328125,357.3575134277344,948.0426025390625,576.123046875,1065.31640625,616.3825073242188
1159.5,474.0,241,268,1178.668701171875,366.408935546875,1308.7294921875,365.2375183105469,1178.054931640625,559.9727783203125,1307.9725341796875,591.0501708984375,1020.4046020507812,365.21929931640625,1134.627197265625,363.7104187011719,1019.7844848632812,575.399169921875,1133.8536376953125,612.465087890625
1116.5,474.0,265,260,1133.3353271484375,368.9966125488281,1257.6912841796875,367.9986572265625,1132.7494506835938,557.0726928710938,1256.981689453125,585.4327392578125,983.6612548828125,367.7608642578125,1096.2130126953125,366.43359375,983.0550537109375,574.1791381835938,1095.4688720703125,608.7620239257812
1041.0,471.0,246,252,1055.6890869140625,369.4110107421875,1171.1744384765625,368.5977783203125,1055.1444091796875,551.4404296875,1170.5350341796875,575.94189453125,915.5133056640625,368.029052734375,1024.94189453125,366.8828125,914.9254760742188,572.054931640625,1024.2403564453125,603.254638671875
