front_top_left_x,front_top_left_y,front_top_right_x,front_top_right_y,front_bottom_left_x,front_bottom_left_y,front_bottom_right_x,front_bottom_right_y,rear_top_left_x,rear_top_left_y,rear_top_right_x,rear_top_right_y,rear_bottom_left_x,rear_bottom_left_y,rear_bottom_right_x,rear_bottom_right_y,image_id
794.106201171875,135.8145294189453,893.6294555664062,130.8523406982422,794.3500366210938,161.55442810058594,893.8709106445312,157.1199951171875,786.9454956054688,118.04795837402344,895.6399536132812,112.2222900390625,787.2122802734375,146.14964294433594,895.9039306640625,140.9542236328125,"(842.0, 137.0, 142, 56)"
814.0128173828125,130.66757202148438,914.4588012695312,132.52268981933594,812.4431762695312,156.5550994873047,912.8240966796876,158.94789123535156,808.8862915039062,111.92678833007812,918.6932373046876,113.53036499023438,807.1736450195312,140.20823669433594,916.9028930664062,142.4547576904297,"(862.5, 135.0, 117, 54)"
824.767578125,131.63803100585938,925.2904663085938,132.6553497314453,823.4288330078125,157.5268096923828,923.9014892578124,159.07615661621094,819.9075317382812,112.84375,929.8101806640624,113.53414916992188,818.4463500976562,141.12657165527344,928.2890625,142.453125,"(873.5, 136.0, 117, 56)"
830.98291015625,129.53628540039062,931.4964599609376,130.5683135986328,829.6419067382812,155.42523193359375,930.10498046875,156.98828125,826.1245727539062,110.7410125732422,936.0174560546876,111.4482421875,824.6610107421875,139.02418518066406,934.4935302734376,140.36642456054688,"(880.0, 134.0, 118, 52)"
833.1986083984375,131.6702423095703,934.8500366210938,128.06471252441406,833.0256958007812,157.71627807617188,934.6571655273438,154.66476440429688,829.7753295898438,113.31271362304688,940.9944458007812,108.93785095214844,829.5869750976562,141.77720642089844,940.7821655273438,138.06532287597656,"(884.5, 134.0, 115, 52)"
843.4932861328125,130.84329223632812,945.1423950195312,127.1773681640625,843.3365478515625,156.88233947753906,944.9683837890624,153.77142333984375,840.0603637695312,112.49356079101562,951.27490234375,108.05184936523438,839.8895874023438,140.94947814941406,951.0835571289062,137.17193603515625,"(894.5, 132.5, 119, 51)"
859.9409790039062,129.87767028808594,962.4291381835938,126.936767578125,859.5953979492188,156.00559997558594,962.0814819335938,153.61793518066406,858.2929077148438,110.7584228515625,970.5213012695312,107.09335327148438,857.9150390625,139.32179260253906,970.1409301757812,136.3192138671875,"(912.5, 131.5, 137, 49)"
874.3350830078125,129.13780212402344,976.8125,126.18875122070312,873.9935302734375,155.2623291015625,976.4698486328124,152.8661346435547,872.6854248046875,110.02151489257812,984.9012451171876,106.34786987304688,872.3119506835938,138.5808563232422,984.5264282226562,135.56922912597656,"(927.0, 131.5, 160, 51)"
872.3720703125,129.4324188232422,974.8839721679688,127.38632202148438,872.079345703125,155.67018127441406,974.5927734375,154.03965759277344,875.7891235351562,110.16305541992188,988.216552734375,107.58563232421876,875.4689331054688,138.87936401367188,987.898193359375,136.8004608154297,"(927.5, 131.5, 159, 51)"
871.6014404296875,127.94474792480467,973.29736328125,127.32313537597656,871.280517578125,154.2959747314453,972.9613037109376,153.9105987548828,880.365478515625,108.91378784179688,991.9593505859376,108.04518127441406,880.0127563476562,137.78485107421875,991.58837890625,137.20005798339844,"(929.0, 131.5, 160, 51)"
871.79052734375,128.30593872070312,972.8671875,128.12599182128906,871.567626953125,154.68585205078125,972.6428833007812,154.6402587890625,883.5162353515625,108.82991027832033,994.4122314453124,108.52383422851562,883.2719116210938,137.74139404296875,994.1661987304688,137.59677124023438,"(930.0, 131.5, 160, 51)"
871.7142333984375,127.6090850830078,972.77294921875,127.36129760742188,871.512939453125,153.978759765625,972.5732421875,153.86557006835938,883.421142578125,108.13327026367188,994.2954711914062,107.75259399414062,883.200927734375,137.03244018554688,994.0770874023438,136.8134765625,"(930.0, 131.0, 160, 50)"
869.95751953125,125.36627197265624,969.2455444335938,128.3001708984375,869.3670043945312,151.86764526367188,968.6526489257812,154.7075653076172,888.492431640625,105.86366271972656,997.2522583007812,109.15530395507812,887.843994140625,134.92320251464844,996.6009521484376,138.1018524169922,"(930.0, 131.0, 160, 50)"
869.66650390625,127.0859375,968.9354858398438,130.0425262451172,869.0728759765625,153.58355712890625,968.340087890625,156.4452667236328,888.1988525390625,107.5889892578125,996.9357299804688,110.90615844726562,887.5471801757812,136.6439666748047,996.2819213867188,139.84710693359375,"(930.0, 132.5, 158, 51)"
870.4024047851562,126.96559143066406,969.791015625,129.31961059570312,869.9362182617188,153.4524688720703,969.3220825195312,155.72642517089844,888.46728515625,107.59884643554688,997.3500366210938,110.24324035644533,887.955322265625,136.6410675048828,996.834716796875,139.18922424316406,"(931.0, 132.0, 154, 52)"
869.9484252929688,127.33335876464844,969.335693359375,129.64808654785156,869.4938354492188,153.81617736816406,968.8795776367188,156.0513458251953,888.0029296875,107.9628448486328,996.8840942382812,110.56378173828124,887.5038452148438,137.0001678466797,996.3832397460938,139.5054931640625,"(930.5, 132.0, 153, 52)"
876.904296875,129.6082763671875,980.0969848632812,128.74154663085938,875.9932861328125,155.87820434570312,979.1346435546876,155.5785369873047,876.5143432617188,111.05433654785156,989.5797119140624,109.66580200195312,875.518310546875,139.78709411621094,988.5220336914062,139.07830810546875,"(930.0, 133.0, 154, 52)"
876.894775390625,131.94667053222656,980.2241821289062,130.0193634033203,876.1478271484375,158.1769256591797,979.440185546875,156.87548828125,874.7994995117188,113.26934814453124,987.9386596679688,110.67002868652344,873.9834594726562,141.94317626953125,987.0782470703124,140.09344482421875,"(929.5, 134.5, 155, 53)"
878.0413818359375,131.78067016601562,981.4200439453124,126.32687377929688,877.4625854492188,157.95347595214844,980.7735595703124,153.52459716796875,864.6966552734375,114.56721496582033,977.0693359375,107.87380981445312,864.0726318359375,143.0689697265625,976.3651733398438,137.5952606201172,"(924.0, 134.0, 160, 54)"
853.8685302734375,133.45172119140625,956.9594116210938,127.341796875,853.3043212890625,159.56495666503906,956.3489379882812,154.54965209960938,838.3369140625,115.93722534179688,950.1740112304688,108.46614074707033,837.7267456054688,144.34454345703125,949.5091552734376,138.17364501953125,"(899.5, 135.0, 117, 54)"
846.6307983398438,139.29055786132812,949.7542724609376,133.16119384765625,846.0685424804688,165.403564453125,949.1469116210938,160.37123107910156,831.0958251953125,121.7794952392578,942.9649658203124,114.28564453125,830.4876098632812,150.18572998046875,942.3035278320312,143.99485778808594,"(891.5, 140.5, 113, 47)"
852.6797485351562,155.5871124267578,955.4889526367188,149.50955200195312,852.0131225585938,181.6812744140625,954.7804565429688,176.74069213867188,835.6050415039062,137.86138916015625,946.9871826171876,130.38670349121094,834.8825073242188,166.23135375976562,946.2151489257812,160.10572814941406,"(896.5, 157.0, 119, 46)"
852.1681518554688,206.3193206787109,954.9598999023438,200.19178771972656,851.5182495117188,232.4051818847656,954.2716674804688,227.4143524169922,835.0850219726562,188.60787963867188,946.4453735351562,181.0792999267578,834.3802490234375,216.9678497314453,945.6952514648438,210.78793334960935,"(896.0, 207.0, 132, 48)"
838.35693359375,257.63136291503906,940.8153076171876,252.4631500244141,837.859375,283.6815795898437,940.29443359375,279.6322021484375,821.1292724609375,242.8225250244141,932.1359252929688,236.48831176757807,820.5886840820312,271.1451873779297,931.5677490234376,266.1385192871094,"(882.0, 260.5, 120, 43)"
835.85693359375,288.63136291503906,938.3153076171876,283.46315002441406,835.359375,314.6815795898437,937.79443359375,310.6322021484375,818.6292724609375,273.82252502441406,929.6359252929688,267.4883117675781,818.0886840820312,302.1451873779297,929.0677490234376,297.1385192871094,"(879.5, 291.5, 123, 45)"
834.3433227539062,293.16162109375,936.15283203125,291.0757141113281,833.9244995117188,319.1365661621094,935.7130126953124,318.1683654785156,816.3544311523438,285.3544006347656,926.579345703125,282.7122802734375,815.8997802734375,313.5860900878906,926.099853515625,312.2692565917969,"(877.5, 301.5, 121, 41)"
825.8433227539062,296.66162109375,927.65283203125,294.5757141113281,825.4244995117188,322.6365661621094,927.2130126953124,321.6683654785156,807.8544311523438,288.8544006347656,918.079345703125,286.2122802734375,807.3997802734375,317.0860900878906,917.599853515625,315.7692565917969,"(869.0, 305.0, 120, 38)"
823.9219970703125,298.40533447265625,924.8749389648438,297.9673767089844,823.4725341796875,324.30047607421875,924.3841552734376,325.0071105957031,804.2646484375,294.0257873535156,913.3815307617188,293.3371887207031,803.7808837890625,322.1510314941406,912.84912109375,322.81787109375,"(865.5, 309.0, 121, 38)"
822.4219970703125,303.90533447265625,923.3749389648438,303.4673767089844,821.9725341796875,329.80047607421875,922.8841552734376,330.5071105957031,802.7646484375,299.5257873535156,911.8815307617188,298.8371887207031,802.2808837890625,327.6510314941406,911.34912109375,328.31787109375,"(864.0, 314.5, 120, 37)"
819.1736450195312,306.9031677246094,919.6458129882812,307.2954406738281,818.5361938476562,332.7531433105469,918.9816284179688,334.291748046875,798.8324584960938,302.3015441894531,907.3695068359376,302.5067138671875,798.1399536132812,330.37213134765625,906.6453247070312,331.9342041015625,"(860.5, 318.0, 119, 38)"
818.4993896484375,307.77520751953125,918.9797973632812,308.2020263671875,817.8551635742188,333.6266174316406,918.3073120117188,335.1976318359375,798.207275390625,303.1901550292969,906.7606201171876,303.4342041015625,797.5076293945312,331.26324462890625,906.0275268554688,332.8617553710937,"(860.0, 319.0, 122, 38)"
805.52099609375,307.4973449707031,906.57080078125,307.60986328125,805.3040771484375,333.4803771972656,906.3480834960938,334.0791931152344,802.6592407226562,303.84393310546875,913.2431030273438,303.8922119140625,802.422119140625,332.2440185546875,912.9991455078124,332.87432861328125,"(856.5, 318.5, 125, 37)"
796.289794921875,306.4775390625,897.1986083984375,306.60504150390625,796.0906372070312,332.4757995605469,896.9981689453125,333.0320739746094,794.97802734375,302.7216491699219,905.4594116210938,302.7934265136719,794.7601928710938,331.1484375,905.2401733398438,331.7336120605469,"(848.0, 317.5, 124, 37)"
781.6930541992188,304.8341979980469,873.6429443359375,306.4234619140625,781.4799194335938,331.2872619628906,873.4168701171875,332.1759948730469,811.802490234375,301.84381103515625,911.2021484375,303.6632385253906,811.5626831054688,330.7615051269531,910.9473876953124,331.74578857421875,"(843.5, 317.5, 123, 39)"
781.036865234375,298.25274658203125,867.2640991210938,301.0870056152344,780.6072998046875,324.8969421386719,866.8375854492188,326.6600036621094,821.3372192382812,295.58502197265625,913.1846923828124,298.7782287597656,820.8616943359375,324.6132507324219,912.7135009765624,326.53955078125,"(845.0, 311.5, 100, 31)"
775.7014770507812,296.4082946777344,861.932861328125,299.2836608886719,775.2581176757812,323.0534362792969,861.4920654296875,324.85791015625,816.0059204101562,293.7589416503906,907.859130859375,296.9959716796875,815.5148315429688,322.7884826660156,907.3717651367188,324.7589111328125,"(839.5, 310.0, 107, 32)"
762.2189331054688,294.3232116699219,845.0215454101562,298.1098022460937,761.6239013671875,321.0402526855469,844.4421997070312,323.5635070800781,807.161376953125,291.7131652832031,894.4666137695312,295.9443359375,806.507080078125,320.7431945800781,893.8316040039062,323.4888916015625,"(826.5, 308.5, 115, 37)"
753.230712890625,293.57568359375,836.0321655273438,297.3309936523437,752.6475830078125,320.2912902832031,835.4661865234375,322.7835693359375,798.169921875,290.948486328125,885.474365234375,295.1466369628906,797.5299072265625,319.9769287109375,884.855224609375,322.6899719238281,"(817.5, 307.0, 107, 36)"
756.084228515625,292.2240295410156,850.731201171875,296.5530700683594,755.0841674804688,318.3929748535156,849.719482421875,322.2569580078125,777.0069580078125,288.9545288085937,879.9610595703125,293.7453308105469,775.9058227539062,317.5801086425781,878.8463745117188,321.8153991699219,"(814.5, 306.0, 115, 36)"
755.7755737304688,291.4838562011719,853.0150146484375,295.046142578125,754.8689575195312,317.4958190917969,852.077392578125,320.9012756347656,767.519775390625,287.9360656738281,873.8085327148438,291.8558959960937,766.5226440429688,316.40582275390625,872.7745361328125,320.1379089355469,"(812.0, 305.0, 116, 34)"
757.0765380859375,292.7743530273437,855.8080444335938,295.2742004394531,756.3370971679688,318.6679077148437,855.0106811523438,321.2958984375,760.3165283203125,289.3763427734375,868.3980102539062,292.0938720703125,759.5056762695312,317.70465087890625,867.5177612304688,320.5756225585937,"(809.5, 305.5, 115, 35)"
750.6359252929688,293.2143249511719,849.5552978515625,295.5382385253906,749.9219970703125,319.0892333984375,848.7772216796875,321.5965576171875,752.1749267578125,289.8707275390625,860.458740234375,292.3882141113281,751.39306640625,318.1736145019531,859.60009765625,320.91070556640625,"(802.5, 305.5, 113, 33)"
752.1930541992188,294.1104736328125,851.34521484375,296.6689147949219,751.3887939453125,319.9581604003906,850.5,322.7911682128906,750.7744140625,290.00860595703125,859.287109375,292.7611389160156,749.8955078125,318.273193359375,858.3591918945312,321.3543395996094,"(802.0, 306.0, 112, 32)"
749.154052734375,293.62060546875,848.4541015625,295.8594055175781,748.4050903320312,319.4610595703125,847.6715087890625,322.0391845703125,745.7371215820312,289.2850952148437,854.3766479492188,291.6731262207031,744.9192504882812,317.5345458984375,853.5184936523438,320.3286437988281,"(799.0, 306.0, 114, 32)"
754.1964721679688,294.4313659667969,853.5732421875,299.0401916503906,752.7918090820312,320.2513732910156,852.1048583984375,325.3060302734375,747.4791259765625,290.1243896484375,856.1135864257812,295.08673095703125,745.9472045898438,318.3382568359375,854.5054931640625,323.833740234375,"(802.0, 308.0, 116, 36)"
764.5936279296875,290.2344970703125,863.3078002929688,302.6669616699219,761.1513061523438,315.8891296386719,859.7415771484375,328.7660522460937,757.6019287109375,285.2901916503906,865.5087280273438,298.8019104003906,753.8455810546875,313.32476806640625,861.604248046875,327.3681335449219,"(810.0, 307.5, 120, 33)"
766.869873046875,292.4185791015625,865.5596923828125,304.79608154296875,763.4498901367188,318.0649108886719,862.0284423828125,330.8878479003906,759.8734130859375,287.474853515625,867.751708984375,300.9263610839844,756.1405029296875,315.4996337890625,863.8858642578125,329.4838562011719,"(813.0, 309.0, 118, 34)"
775.8974609375,296.5217590332031,875.5206298828125,304.7286682128906,773.5347900390625,322.3662109375,873.0834350585938,331.0590209960937,768.57568359375,291.4765319824219,877.4873657226562,300.3567199707031,765.9961547851562,319.7211303710937,874.8186645507812,329.18267822265625,"(823.0, 311.5, 114, 33)"
780.7442016601562,312.0068054199219,881.4691162109375,310.66259765625,780.8622436523438,338.05633544921875,881.6093139648438,337.2259826660156,773.9882202148438,307.5451965332031,884.151611328125,305.9766540527344,774.1158447265625,336.0206298828125,884.3057250976562,335.0672302246094,"(829.5, 322.0, 119, 40)"
785.6431274414062,335.5549621582031,886.6724243164062,334.5303039550781,785.7047119140625,361.6531982421875,886.7552490234375,361.1437683105469,779.4430541992188,331.5166320800781,889.971435546875,330.3069152832031,779.509033203125,360.0503234863281,890.0629272460938,359.4576110839844,"(834.5, 346.5, 115, 37)"
795.1431274414062,395.0549621582031,896.1724243164062,394.0303039550781,795.2047119140625,421.1531982421875,896.2552490234375,420.6437683105469,788.9430541992188,391.0166320800781,899.471435546875,389.8069152832031,789.009033203125,419.5503234863281,899.5629272460938,418.9576110839844,"(844.0, 406.0, 128, 44)"
796.0135498046875,418.0081787109375,897.4119873046875,417.8138122558594,796.04541015625,444.1766052246094,897.452392578125,444.4790954589844,791.103759765625,417.517822265625,902.1007690429688,417.2946472167969,791.13818359375,446.138916015625,902.1454467773438,446.5111999511719,"(846.5, 430.5, 127, 39)"
798.1547241210938,424.6631164550781,899.5919799804688,424.6392211914063,798.2515869140625,450.8532104492188,899.7279052734375,451.3199157714844,793.5501708984375,425.7206115722656,904.6014404296876,425.7161254882813,793.654296875,454.3683166503906,904.75244140625,454.9518432617188,"(848.5, 439.0, 127, 42)"
796.5169067382812,426.4393615722656,898.0903930664062,427.5213317871094,796.5689697265625,452.6098937988281,898.1417236328125,454.2148742675781,791.3645629882812,432.5040588378906,902.5387573242188,433.82232666015625,791.4215698242188,461.1235656738281,902.5949096679688,463.06842041015625,"(846.5, 443.0, 127, 42)"
795.4483642578125,430.10302734375,897.0400390625,431.6239318847656,795.4013061523438,456.2645263671875,896.9777221679688,458.3081970214844,790.3301391601562,436.6273498535156,901.52587890625,438.4366455078125,790.2794189453125,465.2359008789063,901.4568481445312,467.6715087890625,"(846.0, 448.0, 128, 42)"
793.49755859375,434.04302978515625,895.0768432617188,435.5387573242188,793.4575805664062,460.2056579589844,895.0232543945312,462.2227783203125,788.3788452148438,440.56829833984375,899.5615234375,442.3496398925781,788.3358154296875,469.178466796875,899.502197265625,471.5845031738281,"(843.5, 451.5, 127, 43)"
788.19873046875,435.58148193359375,889.7386474609375,438.5686340332031,787.7977294921875,461.75048828125,889.3230590820312,465.248779296875,783.2623291015625,442.437255859375,894.4124145507812,445.8570251464844,782.8240966796875,471.0570983886719,893.9567260742188,475.08935546875,"(838.5, 453.5, 125, 43)"
786.2792358398438,435.4966430664063,887.833984375,439.1675109863281,785.7505493164062,461.6583862304688,887.2933959960938,465.8887939453125,779.8984375,442.3697509765625,891.0034790039062,446.5523071289063,779.3204956054688,470.9730224609375,890.4112548828125,475.8257446289063,"(835.0, 454.0, 126, 44)"
786.2950439453125,435.0654602050781,887.522705078125,439.4718627929688,785.7887573242188,461.1541748046875,887.0025024414062,466.3872680664063,772.3483276367188,441.7185363769531,882.6016845703125,446.76947021484375,771.7957763671875,470.1760559082031,882.0325317382812,476.2134704589844,"(831.5, 454.5, 127, 43)"
787.83740234375,435.6278381347656,887.9474487304688,441.1205139160156,787.2744140625,461.6500244140625,887.3580322265625,468.2436828613281,766.3130493164062,442.0144653320313,874.5775756835938,448.3040466308594,765.7014770507812,470.3094787597656,873.9346923828125,477.9056091308594,"(828.0, 455.0, 124, 42)"
794.7628173828125,436.3177490234375,889.8557739257812,444.28900146484375,793.9517822265625,462.2491455078125,888.98583984375,471.8660888671875,758.491943359375,441.3236999511719,859.0001220703125,450.3022766113281,757.62060546875,469.2726745605469,858.0604248046875,480.1724548339844,"(824.5, 456.5, 127, 41)"
788.4403686523438,436.7671508789063,883.5210571289062,444.7469177246094,787.6259155273438,462.6974487304688,882.6473999023438,472.3218688964844,752.1699829101562,441.7694091796875,852.6676635742188,450.7568664550781,751.2951049804688,469.7176208496094,851.7239379882812,480.6251220703125,"(818.5, 457.0, 123, 40)"
792.4832763671875,437.0821533203125,884.2919311523438,444.8771667480469,791.8322143554688,463.0149230957031,883.6038208007812,472.6649475097656,750.483154296875,441.55670166015625,846.2881469726562,450.3111877441406,749.7800903320312,469.38763427734375,845.5415649414062,480.2898559570313,"(817.5, 456.5, 123, 41)"
787.6359252929688,434.4623107910156,879.21484375,441.9525451660156,787.0298461914062,460.40228271484375,878.5855712890625,469.7576904296875,745.3407592773438,438.7496643066406,840.84033203125,447.1606750488281,744.6810913085938,466.5830383300781,840.15234375,477.1528015136719,"(812.5, 454.5, 121, 41)"
783.8900146484375,434.7305603027344,877.14111328125,441.28131103515625,783.4495239257812,460.6488342285156,876.6925048828125,468.9163513183594,744.931884765625,439.6266174316406,843.0023803710938,447.0621643066406,744.4489135742188,467.5196838378906,842.5088500976562,476.9536437988281,"(811.5, 454.0, 119, 40)"
782.2197265625,434.14495849609375,875.7671508789062,440.3929138183594,781.8414916992188,460.0773010253906,875.3946533203125,468.02001953125,743.8194580078125,439.1083068847656,842.3319091796875,446.2194213867188,743.3995971679688,467.0305786132813,841.9170532226562,476.116455078125,"(810.0, 453.5, 120, 41)"
775.57666015625,432.8426208496094,872.6541748046875,437.8761291503906,775.2965698242188,458.77294921875,872.3827514648438,465.1529235839844,745.8203125,438.7315979003906,849.7472534179688,444.5395812988281,745.5095825195312,466.82025146484375,849.4461059570312,474.2150268554688,"(810.0, 452.0, 124, 42)"
768.1804809570312,433.3480224609375,867.5869750976562,436.917724609375,768.0108642578125,459.3133239746094,867.4307250976562,463.8616333007813,747.8994140625,439.8987426757813,855.6314697265625,444.0667419433594,747.7105102539062,468.1639099121094,855.458251953125,473.4954833984375,"(809.0, 451.5, 124, 41)"
753.2537841796875,431.646484375,853.2576293945312,433.0677185058594,753.0698852539062,457.7424926757813,853.0594482421875,459.4000854492188,752.7745971679688,439.4100646972656,862.3325805664062,441.0442504882813,752.5733032226562,467.97454833984375,862.1142578125,469.8921813964844,"(805.0, 449.5, 130, 41)"
744.0565795898438,433.0396728515625,841.64501953125,433.010498046875,743.8231811523438,459.292236328125,841.3848266601562,459.0098571777344,757.1068725585938,441.4268798828125,863.758056640625,441.3064270019531,756.846923828125,470.1773376464844,863.4661254882812,469.7535095214844,"(801.0, 450.5, 132, 41)"
730.9819946289062,436.0157775878906,822.69775390625,434.7136840820313,730.5919189453125,462.5549621582031,822.3076782226562,460.4155578613281,760.2977294921875,444.1519470214844,859.1700439453125,442.4543151855469,759.8672485351562,473.1360473632813,858.7399291992188,470.4425964355469,"(792.5, 452.5, 131, 39)"
724.639892578125,436.6427001953125,813.3698120117188,435.0438232421875,724.1275634765625,463.2688598632813,812.8604125976562,460.6221008300781,759.6736450195312,444.8264465332031,854.5360107421875,442.7401428222656,759.1075439453125,473.84228515625,853.9739990234375,470.5159606933594,"(787.0, 453.0, 132, 38)"
722.8192138671875,437.5538024902344,810.4124145507812,435.2600708007813,722.3887329101562,464.1966247558594,809.97607421875,460.7778625488281,759.6893920898438,445.8884582519531,853.0089111328125,443.0184631347656,759.209228515625,474.8921203613281,852.5230102539062,470.6938781738281,"(786.0, 454.0, 130, 40)"
720.6367797851562,438.5203247070313,808.05712890625,436.3602294921875,720.1356811523438,465.1569519042969,807.5520629882812,461.8550720214844,757.6539306640625,447.02142333984375,850.7242431640625,444.28369140625,757.0963134765625,476.0102233886719,850.1630859375,471.9252624511719,"(784.0, 454.5, 130, 39)"
715.4758911132812,440.0273742675781,803.1670532226562,437.9553527832031,714.9432983398438,466.6505432128906,802.6317138671875,463.4424133300781,751.8734741210938,448.6581726074219,845.2780151367188,446.0115966796875,751.28173828125,477.6331481933594,844.684326171875,473.6459655761719,"(778.0, 456.0, 126, 38)"
709.3485717773438,440.11083984375,798.2715454101562,438.5480346679688,708.74365234375,466.6911315917969,797.6683959960938,464.0614929199219,743.3685302734375,448.8602600097656,838.4085693359375,446.782470703125,742.6997680664062,477.8126831054688,837.742919921875,474.47369384765625,"(772.0, 457.0, 120, 38)"
703.8156127929688,440.4987487792969,794.2330322265625,439.4476013183594,703.1992797851562,467.0337219238281,793.6268920898438,465.0126953125,734.7907104492188,449.0409851074219,831.8358154296875,447.5589904785156,734.11376953125,477.97601318359375,831.1715087890625,475.3445739746094,"(765.5, 457.5, 121, 41)"
701.0755004882812,441.2824096679688,794.2523193359375,441.29974365234375,700.3663330078125,467.6898193359375,793.5494384765625,466.9510803222656,725.5469970703125,450.0003051757813,826.3125610351562,449.7471618652344,724.7681274414062,478.8492126464844,825.5414428710938,477.6961059570313,"(761.0, 459.0, 120, 40)"
699.0050659179688,441.1522216796875,794.903564453125,441.77435302734375,698.3739013671875,467.41021728515625,794.2569580078125,467.5455932617188,715.3477172851562,450.0842895507813,819.7664184570312,450.5830078125,714.6519775390625,478.8122863769531,819.052490234375,478.7293701171875,"(756.5, 459.5, 121, 41)"
695.4021606445312,441.37017822265625,792.6026611328125,442.260009765625,694.859375,467.5760803222656,792.0442504882812,468.1396789550781,706.7814331054688,450.1653747558594,812.9181518554688,451.0187377929688,706.184326171875,478.8532104492188,812.3024291992188,479.3161010742188,"(751.0, 459.5, 126, 41)"
685.761474609375,445.3298034667969,783.5113525390625,438.9133911132813,687.2006225585938,471.4775390625,784.8900756835938,464.8155212402344,694.4168090820312,454.6481018066406,801.2785034179688,447.5306701660156,695.9882202148438,483.2770080566406,802.7777099609375,475.8653564453125,"(741.5, 459.5, 127, 43)"
681.1306762695312,445.8727722167969,779.0545043945312,439.6394653320313,682.54150390625,472.0626220703125,780.4190673828125,465.5893249511719,689.2533569335938,454.81201171875,796.32763671875,447.9005737304688,690.7954711914062,483.49212646484375,797.8143920898438,476.2931213378906,"(737.0, 460.0, 128, 42)"
678.9864501953125,442.0682373046875,777.315673828125,442.5671691894531,678.6368408203125,468.37408447265625,776.9569702148438,468.6300354003906,686.41845703125,450.6121826171875,793.965087890625,451.0718994140625,686.0344848632812,479.4279174804688,793.5702514648438,479.5963439941406,"(733.5, 460.0, 125, 44)"
666.6220092773438,439.87408447265625,765.20166015625,442.170166015625,665.806640625,466.2406005859375,764.392822265625,468.2937316894531,673.3351440429688,448.1554870605469,781.1863403320312,450.5855712890625,672.441650390625,477.0452880859375,780.3006591796875,479.1839599609375,"(720.5, 458.5, 125, 43)"
660.1229858398438,443.1938781738281,758.9896850585938,445.6985778808594,659.2567138671875,469.6156005859375,758.1312255859375,471.8792114257813,666.04736328125,451.4116516113281,774.2447509765625,454.0721435546875,665.0979614257812,480.36810302734375,773.3048095703125,482.7392883300781,"(713.5, 461.5, 123, 41)"
654.9860229492188,443.6923828125,754.322509765625,446.7623291015625,654.0223388671875,470.1297607421875,753.3606567382812,473.0200500488281,658.5643920898438,452.0809020996094,767.3587646484375,455.3815612792969,657.5078125,481.0608215332031,766.3043212890625,484.1457214355469,"(707.5, 462.5, 121, 41)"
652.587646484375,442.8334655761719,752.5517578125,446.6527404785156,651.5975952148438,469.2286987304688,751.553955078125,473.0584106445313,650.394775390625,451.0599670410156,759.9827270507812,455.2506408691406,649.3096313476562,479.99462890625,758.8882446289062,484.1977844238281,"(702.5, 462.0, 121, 40)"
650.6368408203125,443.16064453125,750.6891479492188,447.9781799316406,649.6520385742188,469.4845886230469,749.6875,474.621337890625,639.6097412109375,450.9283752441406,749.1801147460938,456.3146667480469,638.53173828125,479.7611999511719,748.081787109375,485.5308532714844,"(697.0, 463.0, 122, 38)"
648.2684326171875,443.3362426757813,748.3234252929688,448.1543273925781,647.2838134765625,469.6611328125,747.3224487304688,474.79888916015625,637.2412719726562,451.1041564941406,746.8143920898438,456.49114990234375,636.163330078125,479.9380493164063,745.7168579101562,485.7090148925781,"(694.5, 463.0, 119, 40)"
645.4502563476562,443.8268432617188,745.4951782226562,448.6876220703125,644.4539184570312,470.1482543945313,744.4807739257812,475.3276062011719,634.4202270507812,451.5896606445313,743.9822387695312,457.0231018066406,633.3296508789062,480.4195251464844,742.8699340820312,486.235595703125,"(691.0, 464.0, 128, 40)"
643.3425903320312,443.3218994140625,743.4002685546875,448.1262512207031,642.360107421875,469.6503601074219,742.4031982421875,474.7732543945313,632.3131103515625,451.0918273925781,741.8905029296875,456.4634704589844,631.2373046875,479.9301452636719,740.797119140625,485.6843872070313,"(689.0, 463.5, 126, 39)"
654.1338500976562,442.4163513183594,751.3589477539062,448.2916259765625,653.4203491210938,468.7127075195313,750.6126708984375,475.5484008789063,625.3693237304688,449.5743103027344,730.5823974609375,456.2879333496094,624.5934448242188,478.2464904785156,729.7675170898438,486.1056518554688,"(689.0, 462.5, 124, 41)"
653.064453125,441.4415588378906,750.9310302734375,446.1276550292969,652.5806274414062,467.7999267578125,750.4337768554688,473.3795166015625,625.8963012695312,448.6915283203125,732.0230102539062,454.0903930664063,625.367431640625,477.45709228515625,731.47802734375,483.9233703613281,"(690.0, 461.5, 124, 41)"
654.6693115234375,439.8847351074219,752.5545043945312,444.6300659179688,654.1674194335938,466.2565002441406,752.0451049804688,471.8953857421875,627.4882202148438,447.1176452636719,733.6388549804688,452.5806579589844,626.9376831054688,475.8993835449219,733.0791625976562,482.4300231933594,"(691.0, 460.0, 124, 40)"
635.3974609375,441.2392883300781,736.57470703125,442.5474243164063,634.9970703125,468.0240478515625,736.1809692382812,469.26416015625,633.2238159179688,449.181640625,744.259521484375,450.5950012207031,632.7841796875,478.5825805664063,743.8279418945312,479.91400146484375,"(686.5, 459.0, 121, 38)"
632.439697265625,440.2156677246094,733.3052978515625,441.7085571289063,631.8344116210938,467.1047058105469,732.7078857421875,468.3383483886719,635.3771362304688,448.3120727539063,745.9647827148438,449.86370849609375,634.7127685546875,477.8291320800781,745.3099365234375,479.0686645507813,"(685.5, 459.0, 125, 44)"
